CAT,Day_of_month,Month_of_year,Day_Segment,Longitude,Latitude,Year,Count
THEFT,8,2,1,-122.461,37.747,1,1
THEFT,8,2,1,-122.452,37.723,1,1
THEFT,8,2,1,-122.451,37.77,1,1
THEFT,8,2,1,-122.448,37.781,1,1
THEFT,8,2,1,-122.441,37.716,1,1
THEFT,8,2,1,-122.44,37.717,1,1
THEFT,8,2,1,-122.436,37.79,1,1
THEFT,8,2,1,-122.435,37.734,2,2
THEFT,8,2,1,-122.434,37.777,1,1
THEFT,8,2,1,-122.434,37.788,1,1
THEFT,8,2,1,-122.433,37.782,1,1
THEFT,8,2,1,-122.433,37.795,1,1
THEFT,8,2,1,-122.433,37.797,1,1
THEFT,8,2,1,-122.431,37.768,2,2
THEFT,8,2,1,-122.431,37.785,1,1
THEFT,8,2,1,-122.429,37.763,1,1
THEFT,8,2,1,-122.428,37.784,1,1
THEFT,8,2,1,-122.428,37.786,1,1
THEFT,8,2,1,-122.426,37.765,1,1
THEFT,8,2,1,-122.426,37.774,1,1
THEFT,8,2,1,-122.425,37.777,1,1
THEFT,8,2,1,-122.424,37.778,1,1
THEFT,8,2,1,-122.424,37.798,1,1
THEFT,8,2,1,-122.423,37.757,1,1
THEFT,8,2,1,-122.423,37.778,1,1
THEFT,8,2,1,-122.423,37.779,1,1
THEFT,8,2,1,-122.423,37.796,1,1
THEFT,8,2,1,-122.422,37.77,1,1
THEFT,8,2,1,-122.421,37.753,1,1
THEFT,8,2,1,-122.421,37.775,2,2
THEFT,8,2,1,-122.418,37.769,1,1
THEFT,8,2,1,-122.417,37.758,1,1
THEFT,8,2,1,-122.417,37.775,1,1
THEFT,8,2,1,-122.417,37.785,1,1
THEFT,8,2,1,-122.415,37.764,1,1
THEFT,8,2,1,-122.415,37.779,1,1
THEFT,8,2,1,-122.413,37.763,1,1
THEFT,8,2,1,-122.413,37.775,1,1
THEFT,8,2,1,-122.411,37.764,1,1
THEFT,8,2,1,-122.411,37.783,1,1
THEFT,8,2,1,-122.41,37.783,1,1
THEFT,8,2,1,-122.409,37.781,1,1
THEFT,8,2,1,-122.409,37.788,1,1
THEFT,8,2,1,-122.408,37.771,1,1
THEFT,8,2,1,-122.408,37.784,3,3
THEFT,8,2,1,-122.408,37.785,1,1
THEFT,8,2,1,-122.408,37.786,1,1
THEFT,8,2,1,-122.408,37.787,3,3
THEFT,8,2,1,-122.408,37.794,1,1
THEFT,8,2,1,-122.408,37.799,1,1
THEFT,8,2,1,-122.407,37.785,1,1
THEFT,8,2,1,-122.407,37.787,1,1
THEFT,8,2,1,-122.407,37.788,2,2
THEFT,8,2,1,-122.407,37.789,1,1
THEFT,8,2,1,-122.407,37.795,1,1
THEFT,8,2,1,-122.406,37.783,1,1
THEFT,8,2,1,-122.405,37.768,1,1
THEFT,8,2,1,-122.405,37.784,1,1
THEFT,8,2,1,-122.404,37.729,1,1
THEFT,8,2,1,-122.404,37.787,2,2
THEFT,8,2,1,-122.403,37.775,5,5
THEFT,8,2,1,-122.403,37.784,1,1
THEFT,8,2,1,-122.399,37.791,1,1
THEFT,8,2,1,-122.398,37.727,1,1
THEFT,8,2,1,-122.398,37.765,1,1
THEFT,8,2,1,-122.397,37.775,1,1
THEFT,8,2,1,-122.397,37.797,1,1
THEFT,8,2,1,-122.396,37.781,1,1
THEFT,8,2,1,-122.396,37.793,1,1
THEFT,8,2,1,-122.393,37.734,1,1
THEFT,8,2,1,-122.392,37.732,1,1
THEFT,8,2,1,-122.392,37.789,1,1
THEFT,8,2,1,-122.392,37.792,1,1
THEFT,8,2,2,-122.506,37.747,1,1
THEFT,8,2,2,-122.497,37.759,1,1
THEFT,8,2,2,-122.49,37.785,1,1
THEFT,8,2,2,-122.484,37.727,1,1
THEFT,8,2,2,-122.483,37.762,1,1
THEFT,8,2,2,-122.465,37.783,1,1
THEFT,8,2,2,-122.464,37.722,1,1
THEFT,8,2,2,-122.459,37.745,1,1
THEFT,8,2,2,-122.455,37.784,1,1
THEFT,8,2,2,-122.446,37.772,1,1
THEFT,8,2,2,-122.444,37.777,1,1
THEFT,8,2,2,-122.439,37.72,1,1
THEFT,8,2,2,-122.439,37.786,2,2
THEFT,8,2,2,-122.438,37.799,1,1
THEFT,8,2,2,-122.437,37.795,1,1
THEFT,8,2,2,-122.436,37.714,1,1
THEFT,8,2,2,-122.436,37.722,1,1
THEFT,8,2,2,-122.436,37.798,1,1
THEFT,8,2,2,-122.434,37.75,1,1
THEFT,8,2,2,-122.434,37.762,1,1
THEFT,8,2,2,-122.433,37.768,1,1
THEFT,8,2,2,-122.431,37.792,1,1
THEFT,8,2,2,-122.43,37.785,1,1
THEFT,8,2,2,-122.429,37.721,1,1
THEFT,8,2,2,-122.429,37.798,1,1
THEFT,8,2,2,-122.427,37.753,2,2
THEFT,8,2,2,-122.427,37.769,1,1
THEFT,8,2,2,-122.426,37.79,1,1
THEFT,8,2,2,-122.425,37.765,1,1
THEFT,8,2,2,-122.424,37.778,1,1
THEFT,8,2,2,-122.424,37.782,1,1
THEFT,8,2,2,-122.423,37.75,1,1
THEFT,8,2,2,-122.423,37.757,1,1
THEFT,8,2,2,-122.423,37.785,3,3
THEFT,8,2,2,-122.422,37.787,1,1
THEFT,8,2,2,-122.421,37.776,1,1
THEFT,8,2,2,-122.421,37.785,1,1
THEFT,8,2,2,-122.421,37.793,1,1
THEFT,8,2,2,-122.42,37.776,1,1
THEFT,8,2,2,-122.42,37.785,1,1
THEFT,8,2,2,-122.419,37.754,1,1
THEFT,8,2,2,-122.419,37.759,1,1
THEFT,8,2,2,-122.418,37.711,1,1
THEFT,8,2,2,-122.418,37.799,1,1
THEFT,8,2,2,-122.416,37.756,1,1
THEFT,8,2,2,-122.416,37.782,1,1
THEFT,8,2,2,-122.415,37.762,1,1
THEFT,8,2,2,-122.414,37.785,1,1
THEFT,8,2,2,-122.413,37.736,1,1
THEFT,8,2,2,-122.413,37.779,1,1
THEFT,8,2,2,-122.412,37.772,2,2
THEFT,8,2,2,-122.411,37.758,1,1
THEFT,8,2,2,-122.41,37.712,1,1
THEFT,8,2,2,-122.41,37.766,1,1
THEFT,8,2,2,-122.408,37.798,1,1
THEFT,8,2,2,-122.407,37.756,1,1
THEFT,8,2,2,-122.407,37.776,1,1
THEFT,8,2,2,-122.406,37.731,1,1
THEFT,8,2,2,-122.405,37.764,1,1
THEFT,8,2,2,-122.404,37.743,1,1
THEFT,8,2,2,-122.403,37.738,1,1
THEFT,8,2,2,-122.403,37.775,2,2
THEFT,8,2,2,-122.403,37.776,1,1
THEFT,8,2,2,-122.403,37.784,1,1
THEFT,8,2,2,-122.402,37.769,1,1
THEFT,8,2,2,-122.398,37.774,1,1
THEFT,8,2,2,-122.397,37.788,1,1
THEFT,8,2,2,-122.396,37.764,1,1
THEFT,8,2,2,-122.396,37.783,2,2
THEFT,8,2,2,-122.393,37.752,1,1
THEFT,8,2,2,-122.393,37.791,1,1
THEFT,8,2,2,-122.391,37.729,1,1
THEFT,8,3,0,-122.514,37.778,1,1
THEFT,8,3,0,-122.512,37.777,1,1
THEFT,8,3,0,-122.492,37.73,1,1
THEFT,8,3,0,-122.472,37.714,1,1
THEFT,8,3,0,-122.468,37.723,1,1
THEFT,8,3,0,-122.466,37.773,1,1
THEFT,8,3,0,-122.459,37.782,1,1
THEFT,8,3,0,-122.455,37.778,1,1
THEFT,8,3,0,-122.453,37.729,1,1
THEFT,8,3,0,-122.452,37.726,1,1
THEFT,8,3,0,-122.45,37.787,1,1
THEFT,8,3,0,-122.447,37.753,1,1
THEFT,8,3,0,-122.447,37.782,1,1
THEFT,8,3,0,-122.446,37.711,1,1
THEFT,8,3,0,-122.441,37.716,2,2
THEFT,8,3,0,-122.44,37.724,2,2
THEFT,8,3,0,-122.439,37.785,1,1
THEFT,8,3,0,-122.437,37.728,2,2
THEFT,8,3,0,-122.433,37.786,1,1
THEFT,8,3,0,-122.429,37.77,1,1
THEFT,8,3,0,-122.427,37.723,1,1
THEFT,8,3,0,-122.422,37.792,3,3
THEFT,8,3,0,-122.418,37.799,1,1
THEFT,8,3,0,-122.417,37.779,1,1
THEFT,8,3,0,-122.413,37.783,1,1
THEFT,8,3,0,-122.412,37.764,1,1
THEFT,8,3,0,-122.41,37.762,2,2
THEFT,8,3,0,-122.41,37.771,1,1
THEFT,8,3,0,-122.408,37.795,1,1
THEFT,8,3,0,-122.407,37.787,1,1
THEFT,8,3,0,-122.406,37.786,1,1
THEFT,8,3,0,-122.406,37.787,2,2
THEFT,8,3,0,-122.405,37.786,1,1
THEFT,8,3,0,-122.403,37.775,5,5
THEFT,8,3,0,-122.402,37.76,1,1
THEFT,8,3,0,-122.402,37.788,1,1
THEFT,8,3,0,-122.402,37.79,1,1
THEFT,8,3,0,-122.401,37.782,1,1
THEFT,8,3,0,-122.397,37.799,1,1
THEFT,8,3,1,-122.51,37.767,1,1
THEFT,8,3,1,-122.502,37.778,1,1
THEFT,8,3,1,-122.492,37.714,1,1
THEFT,8,3,1,-122.489,37.756,1,1
THEFT,8,3,1,-122.482,37.737,1,1
THEFT,8,3,1,-122.479,37.726,1,1
THEFT,8,3,1,-122.476,37.729,1,1
THEFT,8,3,1,-122.471,37.744,2,2
THEFT,8,3,1,-122.471,37.756,1,1
THEFT,8,3,1,-122.467,37.729,1,1
THEFT,8,3,1,-122.467,37.783,1,1
THEFT,8,3,1,-122.461,37.779,1,1
THEFT,8,3,1,-122.458,37.786,1,1
THEFT,8,3,1,-122.451,37.763,1,1
THEFT,8,3,1,-122.443,37.769,1,1
THEFT,8,3,1,-122.441,37.798,1,1
THEFT,8,3,1,-122.437,37.722,1,1
THEFT,8,3,1,-122.433,37.785,1,1
THEFT,8,3,1,-122.43,37.722,1,1
THEFT,8,3,1,-122.43,37.785,1,1
THEFT,8,3,1,-122.427,37.774,1,1
THEFT,8,3,1,-122.427,37.791,1,1
THEFT,8,3,1,-122.426,37.749,1,1
THEFT,8,3,1,-122.424,37.773,1,1
THEFT,8,3,1,-122.424,37.78,1,1
THEFT,8,3,1,-122.423,37.71,1,1
THEFT,8,3,1,-122.421,37.79,1,1
THEFT,8,3,1,-122.418,37.776,1,1
THEFT,8,3,1,-122.418,37.788,1,1
THEFT,8,3,1,-122.417,37.777,1,1
THEFT,8,3,1,-122.417,37.79,1,1
THEFT,8,3,1,-122.415,37.779,1,1
THEFT,8,3,1,-122.414,37.774,2,2
THEFT,8,3,1,-122.411,37.761,1,1
THEFT,8,3,1,-122.411,37.792,1,1
THEFT,8,3,1,-122.41,37.766,2,2
THEFT,8,3,1,-122.408,37.771,1,1
THEFT,8,3,1,-122.408,37.786,1,1
THEFT,8,3,1,-122.408,37.788,1,1
THEFT,8,3,1,-122.408,37.789,1,1
THEFT,8,3,1,-122.406,37.77,1,1
THEFT,8,3,1,-122.405,37.791,1,1
THEFT,8,3,1,-122.404,37.752,1,1
THEFT,8,3,1,-122.404,37.777,1,1
THEFT,8,3,1,-122.403,37.765,1,1
THEFT,8,3,1,-122.403,37.775,3,3
THEFT,8,3,1,-122.403,37.788,1,1
THEFT,8,3,1,-122.397,37.793,1,1
THEFT,8,3,1,-122.397,37.799,1,1
THEFT,8,3,1,-122.394,37.741,1,1
THEFT,8,3,1,-122.394,37.762,1,1
THEFT,8,3,1,-122.392,37.738,1,1
THEFT,8,3,1,-122.391,37.735,1,1
THEFT,8,3,2,-122.5,37.781,1,1
THEFT,8,3,2,-122.497,37.754,1,1
THEFT,8,3,2,-122.491,37.754,1,1
THEFT,8,3,2,-122.49,37.778,1,1
THEFT,8,3,2,-122.486,37.788,1,1
THEFT,8,3,2,-122.476,37.729,1,1
THEFT,8,3,2,-122.475,37.727,2,2
THEFT,8,3,2,-122.473,37.713,2,2
THEFT,8,3,2,-122.471,37.776,1,1
THEFT,8,3,2,-122.471,37.779,1,1
THEFT,8,3,2,-122.454,37.77,1,1
THEFT,8,3,2,-122.451,37.77,1,1
THEFT,8,3,2,-122.45,37.731,1,1
THEFT,8,3,2,-122.45,37.739,1,1
THEFT,8,3,2,-122.44,37.716,1,1
THEFT,8,3,2,-122.438,37.787,1,1
THEFT,8,3,2,-122.436,37.721,1,1
THEFT,8,3,2,-122.435,37.723,1,1
THEFT,8,3,2,-122.434,37.763,1,1
THEFT,8,3,2,-122.429,37.733,1,1
THEFT,8,3,2,-122.426,37.77,1,1
THEFT,8,3,2,-122.424,37.749,2,2
THEFT,8,3,2,-122.424,37.753,1,1
THEFT,8,3,2,-122.423,37.758,1,1
THEFT,8,3,2,-122.423,37.79,1,1
THEFT,8,3,2,-122.422,37.77,1,1
THEFT,8,3,2,-122.422,37.773,1,1
THEFT,8,3,2,-122.421,37.759,1,1
THEFT,8,3,2,-122.421,37.793,1,1
THEFT,8,3,2,-122.42,37.764,1,1
THEFT,8,3,2,-122.419,37.756,2,2
THEFT,8,3,2,-122.419,37.759,1,1
THEFT,8,3,2,-122.419,37.786,1,1
THEFT,8,3,2,-122.418,37.77,1,1
THEFT,8,3,2,-122.416,37.777,1,1
THEFT,8,3,2,-122.416,37.786,1,1
THEFT,8,3,2,-122.413,37.775,1,1
THEFT,8,3,2,-122.413,37.776,1,1
THEFT,8,3,2,-122.412,37.783,1,1
THEFT,8,3,2,-122.411,37.739,2,2
THEFT,8,3,2,-122.411,37.748,1,1
THEFT,8,3,2,-122.411,37.774,1,1
THEFT,8,3,2,-122.409,37.79,1,1
THEFT,8,3,2,-122.408,37.749,1,1
THEFT,8,3,2,-122.407,37.744,1,1
THEFT,8,3,2,-122.405,37.794,1,1
THEFT,8,3,2,-122.403,37.775,2,2
THEFT,8,3,2,-122.402,37.797,1,1
THEFT,8,3,2,-122.4,37.788,1,1
THEFT,8,3,2,-122.398,37.782,2,2
THEFT,8,3,2,-122.398,37.793,1,1
THEFT,8,3,2,-122.397,37.777,1,1
THEFT,8,3,2,-122.394,37.73,1,1
THEFT,8,3,2,-122.394,37.786,1,1
THEFT,8,3,2,-122.392,37.731,1,1
THEFT,8,4,0,-122.492,37.714,2,2
THEFT,8,4,0,-122.484,37.731,1,1
THEFT,8,4,0,-122.466,37.773,1,1
THEFT,8,4,0,-122.459,37.779,1,1
THEFT,8,4,0,-122.449,37.777,1,1
THEFT,8,4,0,-122.447,37.753,2,2
THEFT,8,4,0,-122.447,37.761,1,1
THEFT,8,4,0,-122.445,37.799,1,1
THEFT,8,4,0,-122.438,37.737,1,1
THEFT,8,4,0,-122.435,37.766,1,1
THEFT,8,4,0,-122.434,37.771,1,1
THEFT,8,4,0,-122.433,37.781,1,1
THEFT,8,4,0,-122.43,37.785,1,1
THEFT,8,4,0,-122.43,37.786,1,1
THEFT,8,4,0,-122.429,37.761,1,1
THEFT,8,4,0,-122.427,37.753,1,1
THEFT,8,4,0,-122.423,37.777,1,1
THEFT,8,4,0,-122.421,37.712,1,1
THEFT,8,4,0,-122.419,37.772,1,1
THEFT,8,4,0,-122.418,37.774,1,1
THEFT,8,4,0,-122.416,37.735,1,1
THEFT,8,4,0,-122.416,37.788,1,1
THEFT,8,4,0,-122.415,37.776,1,1
THEFT,8,4,0,-122.414,37.78,1,1
THEFT,8,4,0,-122.411,37.763,2,2
THEFT,8,4,0,-122.411,37.768,2,2
THEFT,8,4,0,-122.41,37.748,1,1
THEFT,8,4,0,-122.409,37.736,1,1
THEFT,8,4,0,-122.407,37.785,1,1
THEFT,8,4,0,-122.406,37.786,1,1
THEFT,8,4,0,-122.406,37.789,1,1
THEFT,8,4,0,-122.405,37.793,1,1
THEFT,8,4,0,-122.403,37.775,2,2
THEFT,8,4,0,-122.4,37.799,1,1
THEFT,8,4,0,-122.399,37.792,1,1
THEFT,8,4,0,-122.396,37.734,1,1
THEFT,8,4,0,-122.395,37.758,1,1
THEFT,8,4,1,-122.505,37.745,1,1
THEFT,8,4,1,-122.503,37.754,1,1
THEFT,8,4,1,-122.5,37.719,1,1
THEFT,8,4,1,-122.498,37.769,1,1
THEFT,8,4,1,-122.474,37.731,1,1
THEFT,8,4,1,-122.467,37.766,1,1
THEFT,8,4,1,-122.463,37.738,1,1
THEFT,8,4,1,-122.463,37.747,1,1
THEFT,8,4,1,-122.458,37.745,1,1
THEFT,8,4,1,-122.452,37.778,1,1
THEFT,8,4,1,-122.447,37.719,1,1
THEFT,8,4,1,-122.446,37.773,1,1
THEFT,8,4,1,-122.443,37.769,1,1
THEFT,8,4,1,-122.44,37.751,1,1
THEFT,8,4,1,-122.436,37.782,1,1
THEFT,8,4,1,-122.433,37.762,1,1
THEFT,8,4,1,-122.433,37.776,1,1
THEFT,8,4,1,-122.431,37.783,2,2
THEFT,8,4,1,-122.431,37.785,1,1
THEFT,8,4,1,-122.43,37.786,1,1
THEFT,8,4,1,-122.428,37.783,1,1
THEFT,8,4,1,-122.427,37.718,1,1
THEFT,8,4,1,-122.426,37.748,1,1
THEFT,8,4,1,-122.426,37.749,1,1
THEFT,8,4,1,-122.425,37.777,1,1
THEFT,8,4,1,-122.424,37.781,1,1
THEFT,8,4,1,-122.422,37.77,1,1
THEFT,8,4,1,-122.422,37.78,1,1
THEFT,8,4,1,-122.422,37.795,1,1
THEFT,8,4,1,-122.42,37.765,1,1
THEFT,8,4,1,-122.42,37.778,1,1
THEFT,8,4,1,-122.42,37.781,1,1
THEFT,8,4,1,-122.417,37.78,1,1
THEFT,8,4,1,-122.416,37.783,1,1
THEFT,8,4,1,-122.414,37.782,1,1
THEFT,8,4,1,-122.413,37.754,1,1
THEFT,8,4,1,-122.412,37.785,1,1
THEFT,8,4,1,-122.412,37.787,1,1
THEFT,8,4,1,-122.41,37.78,1,1
THEFT,8,4,1,-122.409,37.776,1,1
THEFT,8,4,1,-122.408,37.784,2,2
THEFT,8,4,1,-122.408,37.786,1,1
THEFT,8,4,1,-122.408,37.788,3,3
THEFT,8,4,1,-122.406,37.779,1,1
THEFT,8,4,1,-122.405,37.73,1,1
THEFT,8,4,1,-122.405,37.768,1,1
THEFT,8,4,1,-122.403,37.775,1,1
THEFT,8,4,1,-122.398,37.727,1,1
THEFT,8,4,1,-122.397,37.795,1,1
THEFT,8,4,1,-122.394,37.726,1,1
THEFT,8,4,1,-122.394,37.761,1,1
THEFT,8,4,1,-122.393,37.786,1,1
THEFT,8,4,2,-122.507,37.743,1,1
THEFT,8,4,2,-122.473,37.785,1,1
THEFT,8,4,2,-122.459,37.734,1,1
THEFT,8,4,2,-122.459,37.765,1,1
THEFT,8,4,2,-122.447,37.753,1,1
THEFT,8,4,2,-122.445,37.769,1,1
THEFT,8,4,2,-122.439,37.767,1,1
THEFT,8,4,2,-122.439,37.779,1,1
THEFT,8,4,2,-122.434,37.763,2,2
THEFT,8,4,2,-122.433,37.766,1,1
THEFT,8,4,2,-122.433,37.767,1,1
THEFT,8,4,2,-122.433,37.791,1,1
THEFT,8,4,2,-122.431,37.753,1,1
THEFT,8,4,2,-122.425,37.75,1,1
THEFT,8,4,2,-122.425,37.787,1,1
THEFT,8,4,2,-122.424,37.775,1,1
THEFT,8,4,2,-122.423,37.762,1,1
THEFT,8,4,2,-122.422,37.789,1,1
THEFT,8,4,2,-122.421,37.758,1,1
THEFT,8,4,2,-122.421,37.759,1,1
THEFT,8,4,2,-122.421,37.76,1,1
THEFT,8,4,2,-122.421,37.777,1,1
THEFT,8,4,2,-122.42,37.748,1,1
THEFT,8,4,2,-122.42,37.783,1,1
THEFT,8,4,2,-122.42,37.789,1,1
THEFT,8,4,2,-122.42,37.795,1,1
THEFT,8,4,2,-122.419,37.747,1,1
THEFT,8,4,2,-122.419,37.755,1,1
THEFT,8,4,2,-122.419,37.792,1,1
THEFT,8,4,2,-122.417,37.764,1,1
THEFT,8,4,2,-122.416,37.781,1,1
THEFT,8,4,2,-122.416,37.782,1,1
THEFT,8,4,2,-122.416,37.792,1,1
THEFT,8,4,2,-122.415,37.774,1,1
THEFT,8,4,2,-122.415,37.781,1,1
THEFT,8,4,2,-122.414,37.747,1,1
THEFT,8,4,2,-122.413,37.776,1,1
THEFT,8,4,2,-122.413,37.777,1,1
THEFT,8,4,2,-122.41,37.763,1,1
THEFT,8,4,2,-122.409,37.762,1,1
THEFT,8,4,2,-122.409,37.785,1,1
THEFT,8,4,2,-122.408,37.786,1,1
THEFT,8,4,2,-122.405,37.73,1,1
THEFT,8,4,2,-122.405,37.784,1,1
THEFT,8,4,2,-122.404,37.79,1,1
THEFT,8,4,2,-122.403,37.775,1,1
THEFT,8,4,2,-122.4,37.781,1,1
THEFT,8,4,2,-122.4,37.787,1,1
THEFT,8,4,2,-122.399,37.787,1,1
THEFT,8,4,2,-122.398,37.782,1,1
THEFT,8,4,2,-122.398,37.787,1,1
THEFT,8,4,2,-122.397,37.746,1,1
THEFT,8,5,0,-122.51,37.767,1,1
THEFT,8,5,0,-122.486,37.78,1,1
THEFT,8,5,0,-122.476,37.765,1,1
THEFT,8,5,0,-122.471,37.771,1,1
THEFT,8,5,0,-122.467,37.766,2,2
THEFT,8,5,0,-122.466,37.773,1,1
THEFT,8,5,0,-122.465,37.766,1,1
THEFT,8,5,0,-122.465,37.773,1,1
THEFT,8,5,0,-122.464,37.724,1,1
THEFT,8,5,0,-122.463,37.712,1,1
THEFT,8,5,0,-122.462,37.777,1,1
THEFT,8,5,0,-122.456,37.781,1,1
THEFT,8,5,0,-122.45,37.731,1,1
THEFT,8,5,0,-122.446,37.799,1,1
THEFT,8,5,0,-122.445,37.783,1,1
THEFT,8,5,0,-122.442,37.723,1,1
THEFT,8,5,0,-122.441,37.724,1,1
THEFT,8,5,0,-122.439,37.72,1,1
THEFT,8,5,0,-122.439,37.731,1,1
THEFT,8,5,0,-122.437,37.751,1,1
THEFT,8,5,0,-122.434,37.786,1,1
THEFT,8,5,0,-122.434,37.791,1,1
THEFT,8,5,0,-122.433,37.763,1,1
THEFT,8,5,0,-122.433,37.78,1,1
THEFT,8,5,0,-122.432,37.78,1,1
THEFT,8,5,0,-122.43,37.777,1,1
THEFT,8,5,0,-122.426,37.737,1,1
THEFT,8,5,0,-122.425,37.777,1,1
THEFT,8,5,0,-122.424,37.797,1,1
THEFT,8,5,0,-122.422,37.799,1,1
THEFT,8,5,0,-122.421,37.776,1,1
THEFT,8,5,0,-122.42,37.789,1,1
THEFT,8,5,0,-122.418,37.763,1,1
THEFT,8,5,0,-122.416,37.795,1,1
THEFT,8,5,0,-122.411,37.763,1,1
THEFT,8,5,0,-122.408,37.759,1,1
THEFT,8,5,0,-122.408,37.786,2,2
THEFT,8,5,0,-122.408,37.793,1,1
THEFT,8,5,0,-122.408,37.795,1,1
THEFT,8,5,0,-122.404,37.755,1,1
THEFT,8,5,0,-122.404,37.765,1,1
THEFT,8,5,0,-122.403,37.775,4,4
THEFT,8,5,0,-122.403,37.788,1,1
THEFT,8,5,0,-122.4,37.79,1,1
THEFT,8,5,0,-122.397,37.794,1,1
THEFT,8,5,0,-122.393,37.735,1,1
THEFT,8,5,1,-122.514,37.778,1,1
THEFT,8,5,1,-122.49,37.734,1,1
THEFT,8,5,1,-122.484,37.735,1,1
THEFT,8,5,1,-122.481,37.784,1,1
THEFT,8,5,1,-122.476,37.729,1,1
THEFT,8,5,1,-122.475,37.781,1,1
THEFT,8,5,1,-122.472,37.746,1,1
THEFT,8,5,1,-122.471,37.752,1,1
THEFT,8,5,1,-122.467,37.76,1,1
THEFT,8,5,1,-122.466,37.773,1,1
THEFT,8,5,1,-122.459,37.767,1,1
THEFT,8,5,1,-122.455,37.782,2,2
THEFT,8,5,1,-122.447,37.799,1,1
THEFT,8,5,1,-122.445,37.791,1,1
THEFT,8,5,1,-122.442,37.761,1,1
THEFT,8,5,1,-122.435,37.753,1,1
THEFT,8,5,1,-122.434,37.734,1,1
THEFT,8,5,1,-122.432,37.786,1,1
THEFT,8,5,1,-122.43,37.73,1,1
THEFT,8,5,1,-122.428,37.76,1,1
THEFT,8,5,1,-122.428,37.786,1,1
THEFT,8,5,1,-122.427,37.739,1,1
THEFT,8,5,1,-122.425,37.784,1,1
THEFT,8,5,1,-122.424,37.73,1,1
THEFT,8,5,1,-122.423,37.782,1,1
THEFT,8,5,1,-122.422,37.766,1,1
THEFT,8,5,1,-122.422,37.772,1,1
THEFT,8,5,1,-122.421,37.766,1,1
THEFT,8,5,1,-122.421,37.786,1,1
THEFT,8,5,1,-122.419,37.775,2,2
THEFT,8,5,1,-122.416,37.753,1,1
THEFT,8,5,1,-122.415,37.742,1,1
THEFT,8,5,1,-122.415,37.777,1,1
THEFT,8,5,1,-122.413,37.787,1,1
THEFT,8,5,1,-122.409,37.727,1,1
THEFT,8,5,1,-122.409,37.784,1,1
THEFT,8,5,1,-122.408,37.784,2,2
THEFT,8,5,1,-122.408,37.789,1,1
THEFT,8,5,1,-122.407,37.787,2,2
THEFT,8,5,1,-122.407,37.792,1,1
THEFT,8,5,1,-122.405,37.721,1,1
THEFT,8,5,1,-122.405,37.761,1,1
THEFT,8,5,1,-122.405,37.77,1,1
THEFT,8,5,1,-122.403,37.775,2,2
THEFT,8,5,1,-122.402,37.789,1,1
THEFT,8,5,1,-122.402,37.79,1,1
THEFT,8,5,1,-122.402,37.791,1,1
THEFT,8,5,1,-122.401,37.792,1,1
THEFT,8,5,1,-122.399,37.779,1,1
THEFT,8,5,1,-122.393,37.777,1,1
THEFT,8,5,2,-122.51,37.772,1,1
THEFT,8,5,2,-122.49,37.762,1,1
THEFT,8,5,2,-122.488,37.745,1,1
THEFT,8,5,2,-122.486,37.733,1,1
THEFT,8,5,2,-122.478,37.764,1,1
THEFT,8,5,2,-122.476,37.729,1,1
THEFT,8,5,2,-122.454,37.783,1,1
THEFT,8,5,2,-122.445,37.783,1,1
THEFT,8,5,2,-122.444,37.751,1,1
THEFT,8,5,2,-122.443,37.753,1,1
THEFT,8,5,2,-122.442,37.79,1,1
THEFT,8,5,2,-122.442,37.791,1,1
THEFT,8,5,2,-122.441,37.767,1,1
THEFT,8,5,2,-122.438,37.71,1,1
THEFT,8,5,2,-122.436,37.775,1,1
THEFT,8,5,2,-122.431,37.795,1,1
THEFT,8,5,2,-122.43,37.793,1,1
THEFT,8,5,2,-122.429,37.781,1,1
THEFT,8,5,2,-122.427,37.786,1,1
THEFT,8,5,2,-122.424,37.789,1,1
THEFT,8,5,2,-122.423,37.764,1,1
THEFT,8,5,2,-122.423,37.772,1,1
THEFT,8,5,2,-122.42,37.752,1,1
THEFT,8,5,2,-122.42,37.764,1,1
THEFT,8,5,2,-122.418,37.752,1,1
THEFT,8,5,2,-122.413,37.757,1,1
THEFT,8,5,2,-122.412,37.772,1,1
THEFT,8,5,2,-122.412,37.779,1,1
THEFT,8,5,2,-122.411,37.781,1,1
THEFT,8,5,2,-122.409,37.755,1,1
THEFT,8,5,2,-122.409,37.775,1,1
THEFT,8,5,2,-122.409,37.787,1,1
THEFT,8,5,2,-122.408,37.789,1,1
THEFT,8,5,2,-122.407,37.766,1,1
THEFT,8,5,2,-122.407,37.777,1,1
THEFT,8,5,2,-122.407,37.789,1,1
THEFT,8,5,2,-122.407,37.791,1,1
THEFT,8,5,2,-122.405,37.784,1,1
THEFT,8,5,2,-122.403,37.775,2,2
THEFT,8,5,2,-122.403,37.785,1,1
THEFT,8,5,2,-122.402,37.769,1,1
THEFT,8,5,2,-122.402,37.788,1,1
THEFT,8,5,2,-122.402,37.791,1,1
THEFT,8,5,2,-122.401,37.72,2,2
THEFT,8,5,2,-122.4,37.798,1,1
THEFT,8,5,2,-122.399,37.757,1,1
THEFT,8,5,2,-122.397,37.784,1,1
THEFT,8,5,2,-122.393,37.791,1,1
THEFT,8,6,0,-122.514,37.778,1,1
THEFT,8,6,0,-122.49,37.771,1,1
THEFT,8,6,0,-122.486,37.753,1,1
THEFT,8,6,0,-122.476,37.729,1,1
